,Frecuencia,Orientacion,Categoria
0,5.642463019795665,151.84241598462606,A
1,5.676373146526134,152.5755558394284,A
2,5.7247355425039,154.03874278342013,A
3,5.668314402641139,151.24052997499032,A
4,5.686367395686478,153.32912740444485,A
5,5.691967807939821,151.60432761583127,A
6,5.684159894317993,152.9628482676647,A
7,5.668153479808763,153.59156361478497,A
8,5.6996568081053605,156.23998583127218,A
9,5.665921361518612,152.74585056436862,A
10,5.68754023706492,153.5921002266213,A
11,5.688630172801817,150.5527562574678,A
12,5.699728345287029,153.93002467535254,A
13,5.691271680422768,151.27592191018417,A
14,5.692550890304122,153.5926066059708,A
15,5.696417221358943,153.93624084342383,A
16,5.6734724147464375,152.34969047959865,A
17,5.73027870850128,152.95455576705572,A
18,5.629774015816164,149.8759529643484,A
19,5.662294447737743,156.05741353413296,A
20,5.767135017649127,153.04471175017082,A
21,5.684038334073625,153.59740745647935,A
22,5.643006605152127,152.28327060232633,A
23,5.6605553148092635,155.69975518818734,A
24,5.698182332142526,151.12521778001303,A
25,5.640348947644045,150.32129849075946,A
26,5.6440006187947995,153.32341070953467,A
27,5.765154786361694,153.0273445025174,A
28,5.6921585372068355,149.55198789179218,A
29,5.729433838074536,154.36964834996326,A
30,5.814161775169011,153.682715494504,A
31,5.672080923653892,153.4071548462014,A
32,5.640120260661039,153.6859316811497,A
33,5.685236101217117,150.27321109860557,A
34,5.720295805513489,156.09266767630524,A
35,5.700035834498769,151.18111032678098,A
36,5.737094001986026,158.12374305091276,A
37,5.62944414746382,152.8067531001682,A
38,5.7411434875229075,157.16171513163619,A
39,5.663459307124339,155.7803764398063,A
40,5.720317433416035,153.23077791353137,A
41,5.630597726482779,151.39360038603667,A
42,5.676322522969209,147.31817797570628,A
43,5.707267413748494,155.5386114459485,A
44,5.66564551208117,156.5362413587025,A
45,5.645266877920911,153.91784540667464,A
46,5.635280311903517,153.01850470131367,A
47,5.630254713402951,153.53836324362229,A
48,5.746558673937101,154.57861355793784,A
49,5.687708806796092,156.34696299730734,A
50,5.645689234684301,153.40897821064158,A
51,5.6850123005594595,153.22492151606747,A
52,5.66467184392733,155.7037832209726,A
53,5.711796794372702,154.69357307329162,A
54,5.636585394222545,154.1534603327592,A
55,5.682200251277124,153.61190780935638,A
56,5.708095956165346,154.13284171335,A
57,5.607383411621652,154.61731307760488,A
58,5.749890249096109,151.58824274558472,A
59,5.665456671572639,154.78133073392834,A
60,5.684590273919029,147.8614645210243,A
61,5.744011313371588,152.1332788363571,A
62,5.7193917178446165,151.84683216796478,A
63,5.679896265058874,147.52798455644498,A
64,5.724846459297533,152.73593379503538,A
65,5.686128851077159,152.20722097017168,A
66,5.739617550341587,154.63514779471905,A
67,5.7119592626825515,155.33253878044198,A
68,5.632826972001176,152.2691717535267,A
69,5.634197718650507,156.13694896017887,A
70,5.7023375124908044,149.19047750640252,A
71,5.7883821295465205,153.9343162147774,A
72,5.672685338039197,150.50697052603854,A
73,5.721837969885039,155.29194961871897,A
74,5.720418936930369,150.70577715255718,A
75,5.667482456863411,148.2554825996889,A
76,5.715352757575669,155.3469281980451,A
77,5.640258428917252,152.18960771437702,A
78,5.676441539389235,152.7647751082362,A
79,5.672577979347556,153.73287426488585,A
