,Frecuencia,Orientacion,Categoria
0,6.837430039537691,97.73442431395965,B
1,6.8092577914331835,97.0960236538943,B
2,6.787691263088667,96.70686526964388,B
3,6.799029902117326,99.95811832664766,B
4,6.843281329115141,97.5402244552651,B
5,6.7244114970802995,96.43424325600581,B
6,6.785318282365989,101.55193517634353,B
7,6.7586221909407485,98.84192006729448,B
8,6.801595678324883,95.96720255176726,B
9,6.762986579068719,98.97599736085944,B
10,6.82387136088202,96.4299741589361,B
11,6.722281495088867,98.04415420379199,B
12,6.78982549684937,99.04837109693419,B
13,6.786391388338849,97.2605445355263,B
14,6.773111523715766,97.12925040727305,B
15,6.858309966095884,95.34726152466894,B
16,6.793148070209249,96.58505956803349,B
17,6.775735512318343,94.50863082619446,B
18,6.787469872732994,96.0652918087271,B
19,6.756705293276565,96.22706299342715,B
20,6.816145358003232,93.52480460356924,B
21,6.702218396715433,98.60008802768992,B
22,6.793637391747759,98.09762772263971,B
23,6.808288230479857,97.10209762849483,B
24,6.826569059349693,93.68265962079155,B
25,6.843335575493972,98.2949391091067,B
26,6.847270829013684,97.14073738734359,B
27,6.714748517320417,97.22790469963509,B
28,6.754768645288005,98.15084063296345,B
29,6.797529420323189,97.12964417731551,B
30,6.789257835617389,94.3501297535519,B
31,6.7192848459219485,95.36208583579874,B
32,6.7353804122326855,98.33601225570077,B
33,6.749904633006662,94.24749654075157,B
34,6.788904804027226,97.49853563095719,B
35,6.8195536967126085,96.68503995863962,B
36,6.800306691769319,97.42699168567258,B
37,6.842078150904398,95.65752929435627,B
38,6.781131314527953,95.74148466805366,B
39,6.764519052460702,95.23361773726076,B
40,6.8095048244072345,92.91668454992933,B
41,6.707041733578843,94.09661063045654,B
42,6.762264823593605,92.94948741552463,B
43,6.830485304679331,98.41255887649282,B
44,6.792931197408152,96.7478293989698,B
45,6.722026247359686,96.97558534281109,B
46,6.831306890499709,97.98455244637927,B
47,6.797307753948149,97.55397033626826,B
48,6.815382970789005,98.70117127931412,B
49,6.829316842776075,95.78640831598057,B
50,6.7133318648458955,97.89709209607335,B
51,6.828560513542925,98.01115949035709,B
52,6.792543974903124,98.99202720961128,B
53,6.769929238811608,95.44090306548799,B
54,6.8050590876031185,100.81590870494855,B
55,6.752356302832369,99.54361119462324,B
56,6.83470621915365,101.86261467188163,B
57,6.890836000139079,94.07988182266755,B
58,6.8277591143049845,94.86189818519945,B
59,6.74867973256901,96.67284572422311,B
60,6.846007879930863,95.25458250101615,B
61,6.821813291962829,96.8463938784845,B
62,6.772973873931967,95.11618908200393,B
63,6.757600669860584,97.85497800962354,B
64,6.660253084896016,96.03679138585628,B
65,6.769873631258482,98.52403777168054,B
66,6.751266239194871,101.6671141145776,B
67,6.842829005153001,98.36218841221616,B
68,6.78911396538343,97.71993598714415,B
69,6.755171139040138,97.38776715514967,B
70,6.723980927233901,96.29377552151419,B
71,6.772617038100066,92.49358144772546,B
72,6.838065678523273,95.91801145555968,B
73,6.834518790119437,100.54995423481388,B
74,6.798986611752458,97.34042452109743,B
75,6.769597130533939,97.01484673051928,B
76,6.802340920368225,94.8262202254324,B
77,6.758991130503644,96.0259377608275,B
78,6.746467638329189,98.19594695306057,B
79,6.714437340824971,95.60659788448139,B
